stk_code,sector,industry,mkt_cap,mkt_cap_gp
AGLE,Health Care,Biotechnology: Pharmaceutical Preparations,23687916.0,nano
AGM,Finance,Finance Companies,1267020380.0,small
AGMH,Technology,EDP Services,45214501.0,nano
AGNC,Real Estate,Real Estate Investment Trusts,5796242426.0,medium
AGNCL,Real Estate,Real Estate Investment Trusts,0.0,nano
AGNCM,Real Estate,Real Estate Investment Trusts,0.0,nano
AGNCN,Real Estate,Real Estate Investment Trusts,0.0,nano
AGNCO,Real Estate,Real Estate Investment Trusts,0.0,nano
AGNCP,Real Estate,Real Estate Investment Trusts,0.0,nano
AGO,Finance,Property-Casualty Insurers,3669860996.0,medium
AGR,Utilities,Electric Utilities: Central,16829752775.0,large
AGRI,,,17442092.0,nano
AGRIW,,,0.0,nano
AGRO,Consumer Staples,Farming/Seeds/Milling,786939655.0,small
AGRX,Health Care,Biotechnology: Pharmaceutical Preparations,7797989.0,nano
AGS,Consumer Discretionary,Recreational Games/Products/Toys,192571772.0,micro
AGTI,Health Care,Managed Health Care,2256075458.0,medium
AGX,Industrials,Oilfield Services/Equipment,481686592.0,small
AGYS,Technology,Computer Software: Prepackaged Software,1548984308.0,small
AHCO,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2709453783.0,medium
AHG,Finance,Finance: Consumer Services,28398428.0,nano
AHH,Real Estate,Real Estate Investment Trusts,816144560.0,small
AHI,Consumer Discretionary,Package Goods/Cosmetics,12644367.0,nano
AHPI,Health Care,Industrial Specialties,4093808.0,nano
AHRN,Consumer Staples,Farming/Seeds/Milling,382872448.0,small
AHRNW,Consumer Staples,Farming/Seeds/Milling,0.0,nano
AHT,Real Estate,Real Estate Investment Trusts,192849371.0,micro
AI,Technology,Computer Software: Prepackaged Software,1437673848.0,small
AIB,Finance,Business Services,114547651.0,micro
AIC,Real Estate,Real Estate Investment Trusts,0.0,nano
AIF,Finance,Finance Companies,177328959.0,micro
AIG,Finance,Life Insurance,53983202492.0,large
AIH,Health Care,Medical Specialities,41125152.0,nano
AIHS,Finance,Finance: Consumer Services,38372554.0,nano
AIKI,Health Care, Medicinal Chemicals and Botanical Products ,20185153.0,nano
AIM,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),14089954.0,nano
AIMAU,Finance,Business Services,0.0,nano
AIMAW,Finance,Business Services,0.0,nano
AIMBU,Finance,Business Services,0.0,nano
AIMC,Industrials,Industrial Machinery/Components,3887356738.0,medium
AIMD,Health Care,Biotechnology: Pharmaceutical Preparations,13007541.0,nano
AIMDW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
AIN,Consumer Discretionary,Textiles,3205788000.0,medium
AINC,Finance,Investment Managers,47037421.0,nano
AIO,Finance,Finance/Investors Services,583453114.0,small
AIP,Technology,Semiconductors,112308662.0,micro
AIR,Industrials,Aerospace,1610595467.0,small
AIRC,Real Estate,Real Estate Investment Trusts,5491874398.0,medium
AIRG,Technology,Radio And Television Broadcasting And Communications Equipment,71155811.0,micro
AIRI,Industrials,Military/Government/Technical,15590098.0,nano
AIRS,Health Care,Hospital/Nursing Management,184245626.0,micro
AIRT,Consumer Discretionary,Air Freight/Delivery Services,70115186.0,micro
AIRTP,Consumer Discretionary,Air Freight/Delivery Services,0.0,nano
AIT,Industrials,Industrial Machinery/Components,4926025267.0,medium
AIU,Consumer Discretionary,Service to the Health Industry,15050009.0,nano
AIV,Real Estate,Real Estate Investment Trusts,1219122719.0,small
AIZ,Finance,Specialty Insurers,6637740740.0,medium
AIZN,Finance,Accident &Health Insurance,0.0,nano
AJG,Finance,Specialty Insurers,40715389451.0,large
AJRD,Industrials,Military/Government/Technical,4413994656.0,medium
AJX,Real Estate,Real Estate Investment Trusts,173068313.0,micro
AJXA,Real Estate,Real Estate Investment Trusts,0.0,nano
AKA,Consumer Discretionary,Department/Specialty Retail Stores,207393370.0,micro
AKAM,Consumer Discretionary,Business Services,13969405221.0,large
AKAN,Health Care, Medicinal Chemicals and Botanical Products ,6300319.0,nano
AKBA,Health Care,Biotechnology: Pharmaceutical Preparations,83408408.0,micro
AKIC,Finance,Business Services,296085175.0,micro
AKICW,Finance,Business Services,0.0,nano
AKLI,Technology,Computer Software: Prepackaged Software,130107606.0,micro
AKR,Real Estate,Real Estate Investment Trusts,1423401173.0,small
AKRO,Health Care,Biotechnology: Pharmaceutical Preparations,2070206244.0,medium
AKTS,Utilities,Telecommunications Equipment,198269799.0,micro
AKTX,Health Care,Biotechnology: Pharmaceutical Preparations,28570691.0,nano
AKU,Health Care,Medical Specialities,95041204.0,micro
AKYA,Industrials,Medical Specialities,470273068.0,small
AL,Consumer Discretionary,Diversified Commercial Services,4331445309.0,medium
ALB,Industrials,Industrial Specialties,29037491521.0,large
ALBO,Health Care,Biotechnology: Pharmaceutical Preparations,430793699.0,small
ALBT,Real Estate,Building operators,43143285.0,nano
ALC,Health Care,Ophthalmic Goods,34889292177.0,large
ALCC,Industrials,Consumer Electronics/Appliances,631826000.0,small
ALCO,,,190054225.0,micro
ALDX,Health Care,Biotechnology: Pharmaceutical Preparations,363072484.0,small
ALE,Utilities,Power Generation,3716093689.0,medium
ALEC,Health Care,Biotechnology: Pharmaceutical Preparations,775740436.0,small
ALEX,Finance,Real Estate,1447257488.0,small
ALG,Industrials,Industrial Machinery/Components,1741085447.0,small
ALGM,Technology,Semiconductors,6215601501.0,medium
ALGN,Health Care,Industrial Specialties,15295179449.0,large
ALGS,Health Care,Biotechnology: Pharmaceutical Preparations,42815593.0,nano
ALGT,Consumer Discretionary,Air Freight/Delivery Services,1316969569.0,small
ALHC,Health Care,Medical Specialities,2232150894.0,medium
ALIM,Health Care,Biotechnology: Pharmaceutical Preparations,16829468.0,nano
ALIT,Technology,EDP Services,4224503265.0,medium
ALK,Consumer Discretionary,Air Freight/Delivery Services,5801562390.0,medium
ALKS,Health Care,Biotechnology: Pharmaceutical Preparations,4209682561.0,medium
ALKT,Technology,EDP Services,1300817117.0,small
ALL,Finance,Property-Casualty Insurers,34450723663.0,large
ALLE,Consumer Discretionary,Diversified Commercial Services,9642726111.0,medium
ALLG,Consumer Discretionary,Other Specialty Stores,805503208.0,small
ALLK,Health Care,Biotechnology: Pharmaceutical Preparations,597277215.0,small
ALLO,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1116186592.0,small
ALLR,Health Care,Biotechnology: Pharmaceutical Preparations,3060370.0,nano
ALLT,Telecommunications,Telecommunications Equipment,113501817.0,micro
ALLY,Finance,Diversified Financial Services,7609523012.0,medium
ALNY,Health Care,Biotechnology: Pharmaceutical Preparations,28777534215.0,large
ALOR,Finance,Business Services,230169600.0,micro
ALORW,Finance,Business Services,0.0,nano
ALOT,Technology,Computer peripheral equipment,88635054.0,micro
ALPA,Industrials,Consumer Electronics/Appliances,195120139.0,micro
ALPAU,Industrials,Consumer Electronics/Appliances,0.0,nano
ALPAW,Industrials,Consumer Electronics/Appliances,0.0,nano
ALPN,Health Care,Biotechnology: Pharmaceutical Preparations,309463278.0,small
ALPP,Industrials,Consumer Electronics/Appliances,107974402.0,micro
ALPS,,,273507807.0,micro
ALR,Health Care,Hospital/Nursing Management,23608921.0,nano
ALRM,Technology,Computer Software: Prepackaged Software,2578393168.0,medium
ALRN,Health Care,Biotechnology: Pharmaceutical Preparations,11988713.0,nano
ALRS,Finance,Commercial Banks,462705393.0,small
ALSA,Finance,Business Services,149831750.0,micro
ALSAR,Finance,Business Services,0.0,nano
ALSAU,Finance,Business Services,0.0,nano
ALSAW,Finance,Business Services,0.0,nano
ALSN,Consumer Discretionary,Auto Parts:O.E.M.,3978938987.0,medium
ALT,Health Care,Biotechnology: Pharmaceutical Preparations,529934624.0,small
ALTG,Consumer Discretionary,Engineering & Construction,412408253.0,small
ALTO,Industrials,Industrial Specialties,217465703.0,micro
ALTR,Technology,Computer Software: Prepackaged Software,3847637488.0,medium
ALTU,Industrials,Consumer Electronics/Appliances,124922757.0,micro
ALTUW,Industrials,Consumer Electronics/Appliances,0.0,nano
ALV,Consumer Discretionary,Auto Parts:O.E.M.,6982530202.0,medium
ALVO,Health Care,Biotechnology: Pharmaceutical Preparations,2063790892.0,medium
ALVOW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
ALVR,Health Care,Biotechnology: Pharmaceutical Preparations,419884799.0,small
ALX,Real Estate,Real Estate Investment Trusts,1174063825.0,small
ALXO,Health Care,Biotechnology: Pharmaceutical Preparations,457276171.0,small
ALYA,,,147498504.0,micro
ALZN,Health Care, Medicinal Chemicals and Botanical Products ,89781763.0,micro
AM,Utilities,Natural Gas Distribution,5167633291.0,medium
AMAL,Finance,Commercial Banks,750857977.0,small
AMAM,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),82643278.0,micro
AMAO,Industrials,Consumer Electronics/Appliances,34688080.0,nano
AMAT,Technology,Semiconductors,94324320094.0,large
AMBA,Technology,Semiconductors,3462925530.0,medium
AMBC,Finance,Property-Casualty Insurers,732581320.0,small
AMBO,Consumer Discretionary,Service to the Health Industry,8321342.0,nano
AMBP,Industrials,Containers/Packaging,2779830000.0,medium
AMC,Consumer Discretionary,Movies/Entertainment,2971718421.0,medium
AMCI,Industrials,Consumer Electronics/Appliances,185062500.0,micro
AMCIU,Industrials,Consumer Electronics/Appliances,0.0,nano
AMCIW,Industrials,Consumer Electronics/Appliances,0.0,nano
AMCR,Industrials,Containers/Packaging,18582964059.0,large
AMCX,Consumer Discretionary,Movies/Entertainment,787823125.0,small
AMD,Technology,Semiconductors,112174267727.0,large
AME,Consumer Discretionary,Metal Fabrications,32553510775.0,large
AMED,Health Care,Medical/Nursing Services,2824203597.0,medium
AMEH,Health Care,Managed Health Care,1345935865.0,small
AMG,Finance,Investment Managers,5918119088.0,medium
AMGN,Health Care,Biotechnology: Pharmaceutical Preparations,144669330123.0,large
AMH,Real Estate,Real Estate Investment Trusts,11430396262.0,large
AMK,Finance,Finance/Investors Services,1801869386.0,small
AMKR,Technology,Semiconductors,6482029345.0,medium
AMLX,Health Care,Biotechnology: Pharmaceutical Preparations,2413051460.0,medium
AMN,Health Care,Assisted Living Services,4763049978.0,medium
AMNB,Finance,Major Banks,382836329.0,small
AMOT,Industrials,Electrical Products,599839988.0,small
AMOV,Telecommunications,Telecommunications Equipment,57908394500.0,large
AMP,Finance,Investment Managers,34258888874.0,large
AMPE,Health Care,Biotechnology: Pharmaceutical Preparations,4139541.0,nano
AMPG,Technology,Industrial Machinery/Components,19456868.0,nano
AMPGW,Technology,Industrial Machinery/Components,0.0,nano
AMPH,Health Care,Biotechnology: Pharmaceutical Preparations,1409337384.0,small
AMPI,Industrials,Consumer Electronics/Appliances,361890625.0,small
AMPL,Technology,EDP Services,1504761189.0,small
AMPS,Utilities,Power Generation,1073686751.0,small
AMPX,Industrials,Electrical Products,608170226.0,small
AMPY,Energy,Oil & Gas Production,279863620.0,micro
AMR,Energy,Coal Mining,2338933308.0,medium
AMRC,Industrials,Water Sewer Pipeline Comm & Power Line Construction,3324065778.0,medium
AMRK,Finance,Investment Bankers/Brokers/Service,784514190.0,small
AMRN,Health Care,Biotechnology: Pharmaceutical Preparations,516901062.0,small
AMRS,Industrials,Industrial Specialties,573014839.0,small
AMRX,Health Care,Biotechnology: Pharmaceutical Preparations,352938588.0,small
AMS,Health Care,Medical Specialities,17659110.0,nano
AMSC,Industrials,Office Equipment/Supplies/Services,105263028.0,micro
AMSF,Finance,Accident &Health Insurance,967754704.0,small
AMST,Technology,Computer Software: Prepackaged Software,7859899.0,nano
AMSWA,Technology,Computer Software: Prepackaged Software,477089963.0,small
AMT,Real Estate,Real Estate Investment Trusts,102363391820.0,large
AMTB,Finance,Major Banks,889277503.0,small
AMTD,Finance,Finance: Consumer Services,320963560.0,small
AMTI,Health Care, Medicinal Chemicals and Botanical Products ,46731716.0,nano
AMTX,Energy,Oilfield Services/Equipment,146833845.0,micro
AMV,Consumer Discretionary,Automotive Aftermarket,64545026.0,micro
AMWD,Consumer Discretionary,Building Products,927165510.0,small
AMWL,Technology,Retail: Computer Software & Peripheral Equipment,919868184.0,small
AMX,Telecommunications,Telecommunications Equipment,58193813750.0,large
AMYT,Health Care,Biotechnology: Pharmaceutical Preparations,456757859.0,small
AMZN,Consumer Discretionary,Catalog/Specialty Distribution,931999421356.0,mega
AN,Consumer Discretionary,Other Specialty Stores,10082788899.0,large
ANAB,Health Care,Biotechnology: Pharmaceutical Preparations,834184083.0,small
ANAC,Health Care,Biotechnology: Pharmaceutical Preparations,397684375.0,small
ANDE,Consumer Staples,Tobacco,1159870883.0,small
ANEB,Health Care,Biotechnology: Pharmaceutical Preparations,75105326.0,micro
ANET,Technology,Computer peripheral equipment,40026956970.0,large
ANF,Consumer Discretionary,Clothing/Shoe/Accessory Stores,1137330432.0,small
ANGH,Consumer Discretionary,Movies/Entertainment,53857709.0,micro
ANGHW,Consumer Discretionary,Movies/Entertainment,0.0,nano
ANGI,Technology,EDP Services,1084613691.0,small
ANGN,Health Care,Biotechnology: Pharmaceutical Preparations,24395111.0,nano
ANGO,Health Care,Medical/Dental Instruments,491584430.0,small
ANIK,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,444864421.0,small
ANIP,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),709671711.0,small
ANIX,Health Care,Biotechnology: Pharmaceutical Preparations,133684977.0,micro
ANNX,Health Care,Biotechnology: Pharmaceutical Preparations,263872377.0,micro
ANPC,Health Care,Medical Specialities,36516434.0,nano
ANSS,Technology,Computer Software: Prepackaged Software,22309443384.0,large
ANTE,Consumer Discretionary,Advertising,13474761.0,nano
ANTX,Health Care,Biotechnology: Pharmaceutical Preparations,191698261.0,micro
ANVS,Health Care, Medicinal Chemicals and Botanical Products ,98456911.0,micro
ANY,,,24972975.0,nano
ANZU,Industrials,Consumer Electronics/Appliances,529921875.0,small
ANZUU,Industrials,Consumer Electronics/Appliances,0.0,nano
ANZUW,Industrials,Consumer Electronics/Appliances,0.0,nano
AOD,Finance,Investment Managers,868751432.0,small
AOGO,Industrials,Consumer Electronics/Appliances,134295250.0,micro
AOGOU,Industrials,Consumer Electronics/Appliances,0.0,nano
AOMR,Real Estate,Real Estate Investment Trusts,131107378.0,micro
AON,Finance,Specialty Insurers,63325957827.0,large
AORT,Health Care,Medical/Dental Instruments,532752444.0,small
AOS,Industrials,Industrial Machinery/Components,8995423030.0,medium
AOSL,Technology,Semiconductors,874314403.0,small
AOUT,,,135298221.0,micro
AP,Industrials,Metal Fabrications,54329853.0,micro
APA,Energy,Oil & Gas Production,14480891517.0,large
APAC,Finance,Business Services,254500000.0,micro
APACU,Finance,Business Services,0.0,nano
APACW,Finance,Business Services,0.0,nano
APAM,Finance,Investment Managers,2241743992.0,medium
APCA,Finance,Business Services,222093750.0,micro
APCX,Technology,EDP Services,12634594.0,nano
APD,Industrials,Specialty Chemicals,72172643300.0,large
APDN,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,18035528.0,nano
APE,Consumer Discretionary,Movies/Entertainment,462064487.0,small
APEI,Consumer Discretionary,Other Consumer Services,261466332.0,micro
APEN,Health Care,Industrial Specialties,413667028.0,small
APG,Consumer Discretionary,Military/Government/Technical,4502708210.0,medium
APGB,Finance,Business Services,866812500.0,small
APGN,Health Care,Biotechnology: Pharmaceutical Preparations,24370575.0,nano
APGNW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
APH,Technology,Electrical Products,48631125809.0,large
API,Technology,Computer Software: Prepackaged Software,448533000.0,small
APLD,Finance,Investment Bankers/Brokers/Service,153609467.0,micro
APLE,Real Estate,Real Estate Investment Trusts,3808730957.0,medium
APLS,Health Care,Biotechnology: Pharmaceutical Preparations,5825119816.0,medium
APLT,Health Care,Biotechnology: Pharmaceutical Preparations,39365091.0,nano
APM,Health Care,Biotechnology: Pharmaceutical Preparations,18432099.0,nano
APMI,Industrials,Consumer Electronics/Appliances,184875000.0,micro
APMIU,Industrials,Consumer Electronics/Appliances,0.0,nano
APMIW,Industrials,Consumer Electronics/Appliances,0.0,nano
APN,Industrials,Consumer Electronics/Appliances,220368750.0,micro
APO,Finance,Investment Managers,37816501940.0,large
APOG,,,1021349323.0,small
APP,Technology,EDP Services,3913892025.0,medium
APPF,Technology,EDP Services,4041771549.0,medium
APPH,Consumer Staples,Farming/Seeds/Milling,77259390.0,micro
APPHW,Consumer Staples,Farming/Seeds/Milling,0.0,nano
APPN,Technology,EDP Services,2753181382.0,medium
APPS,Technology,Computer Software: Prepackaged Software,1645659715.0,small
APRE,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),22211384.0,nano
APRN,Consumer Discretionary,Catalog/Specialty Distribution,25468829.0,nano
APT,,,50935871.0,micro
APTM,,,361413225.0,small
APTMU,,,0.0,nano
APTMW,,,0.0,nano
APTO,Health Care,Pharmaceuticals and Biotechnology,59742381.0,micro
APTV,Consumer Discretionary,Auto Parts:O.E.M.,26173729331.0,large
APTX,Health Care,Biotechnology: Pharmaceutical Preparations,17138848.0,nano
APVO,Health Care,Biotechnology: Pharmaceutical Preparations,12831230.0,nano
APWC,Industrials,Telecommunications Equipment,25770284.0,nano
APXI,Finance,Business Services,220800000.0,micro
APXIU,Finance,Business Services,0.0,nano
APXIW,Finance,Business Services,0.0,nano
APYX,Health Care,Medical/Dental Instruments,70925535.0,micro
AQB,,,47466401.0,nano
AQMS,Utilities,Environmental Services,48889813.0,nano
AQN,Utilities,Electric Utilities: Central,4872962558.0,medium
AQNA,Utilities,Electric Utilities: Central,0.0,nano
AQNB,Utilities,Electric Utilities: Central,0.0,nano
AQNU,Utilities,Electric Utilities: Central,0.0,nano
AQST,Health Care,Biotechnology: Pharmaceutical Preparations,49828948.0,nano
AQU,Industrials,Consumer Electronics/Appliances,70120790.0,micro
AQUA,Industrials,Office Equipment/Supplies/Services,5236699987.0,medium
AQUNR,Industrials,Consumer Electronics/Appliances,0.0,nano
